claim_id,chunk_id,url,title,magazine,date,claim,company,token_count
8183942ab003b51852fd4fbe247e5a3696000d7b85c93e2f0b40e27806fa333c_2120_2120_claim,8183942ab003b51852fd4fbe247e5a3696000d7b85c93e2f0b40e27806fa333c_2120_2120,https://www.neimagazine.com/news/iaea-updates-milestones-guidance-for-smrs,IAEA updates Milestones guidance for SMRs,Nuclear Engineering International,1723766400000,SMRs will be a vital component of the clean energy transition.,,13
19bac57291b22ae3fc9b6afbc617704c2c37939a72a6278c048a7f7122ca4484_2246_2249_claim,19bac57291b22ae3fc9b6afbc617704c2c37939a72a6278c048a7f7122ca4484_2246_2249,https://www.neimagazine.com/news/india-modifies-phwrs-for-private-sector,India modifies PHWRs for private sector,Nuclear Engineering International,1724198400000,Bharat Small Reactors are 220 MWe pressurised heavy water reactors with some improvements.,['Nuclear Power Corporation of India Limited (NPCIL)'],19
19bac57291b22ae3fc9b6afbc617704c2c37939a72a6278c048a7f7122ca4484_2250_2252_claim,19bac57291b22ae3fc9b6afbc617704c2c37939a72a6278c048a7f7122ca4484_2250_2252,https://www.neimagazine.com/news/india-modifies-phwrs-for-private-sector,India modifies PHWRs for private sector,Nuclear Engineering International,1724198400000,The modifications to the new 220 MWe reactor will not take more than a year to implement.,[],19
50f26598d2da012811c009c5231157d7c5a7f6a6b419dde62d5d1556bb391c35_2253_2258_claim,50f26598d2da012811c009c5231157d7c5a7f6a6b419dde62d5d1556bb391c35_2253_2258,https://www.neimagazine.com/news/ntpc-plans-major-nuclear-expansion,NTPC plans major nuclear expansion,Nuclear Engineering International,1724198400000,NTPC is planning to explore the SMR technology and has already started investigating potential sites for its nuclear expansion.,"['NTPC', 'Nuclear Power Corporation of India Limited (NPCIL)']",22
792b6fb1308649bd6efd5ee01abfeb9b868d3a86953f7c16fbdd67e280cbbe86_2572_2577_claim,792b6fb1308649bd6efd5ee01abfeb9b868d3a86953f7c16fbdd67e280cbbe86_2572_2577,https://www.neimagazine.com/news/kenya-plans-first-npp-by-2034,Kenya plans first NPP by 2034,Nuclear Engineering International,1724803200000,Kenya plans to deploy small modular reactor technology as part of its sustainable energy strategy,[],15
792b6fb1308649bd6efd5ee01abfeb9b868d3a86953f7c16fbdd67e280cbbe86_2578_2578_claim,792b6fb1308649bd6efd5ee01abfeb9b868d3a86953f7c16fbdd67e280cbbe86_2578_2578,https://www.neimagazine.com/news/kenya-plans-first-npp-by-2034,Kenya plans first NPP by 2034,Nuclear Engineering International,1724803200000,The 2nd US-Africa Nuclear Energy Summit (USANES) will be hosted by Kenya,,19
7d95cf0d5edc80c16d0eae96dd407e79626b5b87b33e3c197619bb02a32f7bf3_2598_2601_claim,7d95cf0d5edc80c16d0eae96dd407e79626b5b87b33e3c197619bb02a32f7bf3_2598_2601,https://www.neimagazine.com/news/india-plans-deployment-of-40-smrs-by-2032,India plans deployment of 40+ SMRs by 2032,Nuclear Engineering International,1724803200000,Tata Consulting Engineers is set to redesign the 220 MWe PHWR using advanced 3D design platforms to create the Bharat small modular reactors (SMRs).,"['Tata Consulting Engineers', 'Nuclear Power Corporation of India Limited (NPCIL)']",35
5263532bc62e6a1e30866e5dcd74ffcf94d265b9a5eb47024638bd00fb1db20c_2634_2638_claim,5263532bc62e6a1e30866e5dcd74ffcf94d265b9a5eb47024638bd00fb1db20c_2634_2638,https://www.neimagazine.com/news/more-funding-for-tvas-smr-programme,More funding for TVA’s SMR programme,Nuclear Engineering International,1724716800000,TVA plans to deploy a BWRX-300 SMR at its Clinch River site.,"['TVA', 'The Nuclear Energy Institute']",19
5263532bc62e6a1e30866e5dcd74ffcf94d265b9a5eb47024638bd00fb1db20c_2639_2645_claim,5263532bc62e6a1e30866e5dcd74ffcf94d265b9a5eb47024638bd00fb1db20c_2639_2645,https://www.neimagazine.com/news/more-funding-for-tvas-smr-programme,More funding for TVA’s SMR programme,Nuclear Engineering International,1724716800000,"Light-water reactor technology is considered most ready for deployment near-term, and the New Nuclear Program is preparing an NRC construction permit application for a BWRX-300 SMR at the Clinch River Nuclear Site","['TVA', 'NRC']",43
5263532bc62e6a1e30866e5dcd74ffcf94d265b9a5eb47024638bd00fb1db20c_2646_2650_claim,5263532bc62e6a1e30866e5dcd74ffcf94d265b9a5eb47024638bd00fb1db20c_2646_2650,https://www.neimagazine.com/news/more-funding-for-tvas-smr-programme,More funding for TVA’s SMR programme,Nuclear Engineering International,1724716800000,GE Hitachi is developing the BWRX-300 design being evaluated for deployment,"['GE Hitachi', 'OPG']",15
5263532bc62e6a1e30866e5dcd74ffcf94d265b9a5eb47024638bd00fb1db20c_2651_2654_claim,5263532bc62e6a1e30866e5dcd74ffcf94d265b9a5eb47024638bd00fb1db20c_2651_2654,https://www.neimagazine.com/news/more-funding-for-tvas-smr-programme,More funding for TVA’s SMR programme,Nuclear Engineering International,1724716800000,"Synthos green energy is participating in the BWRX-300 SMR design, which is being evaluated for deployment in Poland.",['Synthos green energy'],25
5263532bc62e6a1e30866e5dcd74ffcf94d265b9a5eb47024638bd00fb1db20c_2655_2657_claim,5263532bc62e6a1e30866e5dcd74ffcf94d265b9a5eb47024638bd00fb1db20c_2655_2657,https://www.neimagazine.com/news/more-funding-for-tvas-smr-programme,More funding for TVA’s SMR programme,Nuclear Engineering International,1724716800000,"TVA and UT are exploring new nuclear technologies, including small modular reactors.","['TVA', 'UT']",15
730b973a1155743be48b07e8eefc6a559d57ed870fec2214cdb674d4c41e6842_2742_2747_claim,730b973a1155743be48b07e8eefc6a559d57ed870fec2214cdb674d4c41e6842_2742_2747,https://www.neimagazine.com/news/czech-republic-paves-way-for-smrs,Czech Republic paves way for SMRs,Nuclear Engineering International,1724889600000,The Czech Republic will deploy Small Modular Reactors (SMRs) near the Temelín plant from the 2030s-40s onwards.,['ČEZ'],28
730b973a1155743be48b07e8eefc6a559d57ed870fec2214cdb674d4c41e6842_2748_2752_claim,730b973a1155743be48b07e8eefc6a559d57ed870fec2214cdb674d4c41e6842_2748_2752,https://www.neimagazine.com/news/czech-republic-paves-way-for-smrs,Czech Republic paves way for SMRs,Nuclear Engineering International,1724889600000,"Four VVER-440 units are currently in operation at the Dukovany NPP, which began operating between 1985 and 1987. The Dukovany units will be decommissioned no later than 2045-2047.","['ČEZ', 'ÚJV Řež', 'KHNP', 'EDF', 'Westinghouse Electric']",45
730b973a1155743be48b07e8eefc6a559d57ed870fec2214cdb674d4c41e6842_2753_2753_claim,730b973a1155743be48b07e8eefc6a559d57ed870fec2214cdb674d4c41e6842_2753_2753,https://www.neimagazine.com/news/czech-republic-paves-way-for-smrs,Czech Republic paves way for SMRs,Nuclear Engineering International,1724889600000,Westinghouse and EDF have asked for a review of the tender process,"['Westinghouse', 'EDF']",15
3f14fa412e4ddf5ad076c4b87c4b41f2a8580f768906ea72967251830c518548_2766_2769_claim,3f14fa412e4ddf5ad076c4b87c4b41f2a8580f768906ea72967251830c518548_2766_2769,https://www.neimagazine.com/news/westinghouses-ap300-smr-approved-for-uk-review,Westinghouse’s AP300 SMR approved for UK review,Nuclear Engineering International,1724976000000,Westinghouse's AP300 SMR design will have its first operating unit available in the early 2030s.,"['Westinghouse', 'Office for Nuclear Regulation', 'Natural Resources Wales', 'Westinghouse Electric Company', 'Community Nuclear Power']",24
3f14fa412e4ddf5ad076c4b87c4b41f2a8580f768906ea72967251830c518548_2770_2771_claim,3f14fa412e4ddf5ad076c4b87c4b41f2a8580f768906ea72967251830c518548_2770_2771,https://www.neimagazine.com/news/westinghouses-ap300-smr-approved-for-uk-review,Westinghouse’s AP300 SMR approved for UK review,Nuclear Engineering International,1724976000000,Westinghouse has a strong track record of licensing success in the UK and globally.,['Westinghouse'],17
4d24a029fc5e9f48539926013a8a7270eef88510696343313249d3a646913ac2_2804_2806_claim,4d24a029fc5e9f48539926013a8a7270eef88510696343313249d3a646913ac2_2804_2806,https://www.neimagazine.com/news/norway-and-south-korea-collaborate-on-smr-study,Norway and South Korea collaborate on SMR study,Nuclear Engineering International,1725235200000,"Norsk Kjernekraft is seeking to build, own and operate small modular reactor (SMR) power plants in Norway in collaboration with power-intensive industry.","['Norsk Kjernekraft', 'DL Energy', 'DL E&C']",33
4d24a029fc5e9f48539926013a8a7270eef88510696343313249d3a646913ac2_2807_2812_claim,4d24a029fc5e9f48539926013a8a7270eef88510696343313249d3a646913ac2_2807_2812,https://www.neimagazine.com/news/norway-and-south-korea-collaborate-on-smr-study,Norway and South Korea collaborate on SMR study,Nuclear Engineering International,1725235200000,The South Koreans are world champions in building nuclear power plants to the agreed time and cost.,"['Norsk Kjernekraft', 'DL Energy']",20
4d24a029fc5e9f48539926013a8a7270eef88510696343313249d3a646913ac2_2813_2813_claim,4d24a029fc5e9f48539926013a8a7270eef88510696343313249d3a646913ac2_2813_2813,https://www.neimagazine.com/news/norway-and-south-korea-collaborate-on-smr-study,Norway and South Korea collaborate on SMR study,Nuclear Engineering International,1725235200000,Vestland county is investigating SMR power plants,,10
dd3dd5f3cfab7b22ba30642cf78b9589185a808f3ee104fe55ac8d8c21492741_2823_2825_claim,dd3dd5f3cfab7b22ba30642cf78b9589185a808f3ee104fe55ac8d8c21492741_2823_2825,https://www.neimagazine.com/news/nuscale-faces-investor-fraud-investigation,NuScale faces investor fraud investigation,Nuclear Engineering International,1724976000000,NuScale has yet to commercialise any reactors after a decade and a half of research and development,"['NuScale Power Corporation', 'Pomerantz LLP', 'Hunterbrook Media', 'US Securities and Exchange Commission', 'US Nuclear Regulatory Commission']",19
dd3dd5f3cfab7b22ba30642cf78b9589185a808f3ee104fe55ac8d8c21492741_2826_2831_claim,dd3dd5f3cfab7b22ba30642cf78b9589185a808f3ee104fe55ac8d8c21492741_2826_2831,https://www.neimagazine.com/news/nuscale-faces-investor-fraud-investigation,NuScale faces investor fraud investigation,Nuclear Engineering International,1724976000000,"NuScale was requested by the SEC to provide information relating to employment, severance, and confidentiality agreements in December 2023, and additional information on July 31, 2024","['NuScale', 'Hagens Berman Sobol Shapiro LLP']",34
dd3dd5f3cfab7b22ba30642cf78b9589185a808f3ee104fe55ac8d8c21492741_2832_2837_claim,dd3dd5f3cfab7b22ba30642cf78b9589185a808f3ee104fe55ac8d8c21492741_2832_2837,https://www.neimagazine.com/news/nuscale-faces-investor-fraud-investigation,NuScale faces investor fraud investigation,Nuclear Engineering International,1724976000000,NuScale's technology is the only SMR to receive design certification from the US Nuclear Regulatory Commission.,['NuScale'],21
dd3dd5f3cfab7b22ba30642cf78b9589185a808f3ee104fe55ac8d8c21492741_2838_2840_claim,dd3dd5f3cfab7b22ba30642cf78b9589185a808f3ee104fe55ac8d8c21492741_2838_2840,https://www.neimagazine.com/news/nuscale-faces-investor-fraud-investigation,NuScale faces investor fraud investigation,Nuclear Engineering International,1724976000000,"The US ADVANCE Act signed into law in July expands NRC cooperation with international partners on regulation, development and export of advanced nuclear reactor technologies and directs the DOE to improve its nuclear technology export approval process.","['NuScale', 'Sidley Austin']",41
dd3dd5f3cfab7b22ba30642cf78b9589185a808f3ee104fe55ac8d8c21492741_2841_2843_claim,dd3dd5f3cfab7b22ba30642cf78b9589185a808f3ee104fe55ac8d8c21492741_2841_2843,https://www.neimagazine.com/news/nuscale-faces-investor-fraud-investigation,NuScale faces investor fraud investigation,Nuclear Engineering International,1724976000000,The DOE is expected to announce final award selections in mid-2025.,"['NuScale', 'DOE']",15
ea32a7ee69e91ca7ab54db23fca48636c6af9001c92da25832233315039fef5d_2886_2890_claim,ea32a7ee69e91ca7ab54db23fca48636c6af9001c92da25832233315039fef5d_2886_2890,https://www.neimagazine.com/news/ghana-secures-nuscale-smr-agreement,Ghana secures NuScale SMR agreement,Nuclear Engineering International,1725321600000,NuScale's technology is the only SMR to receive design certification from the US Nuclear Regulatory Commission.,"['NuScale', 'Regnum Technology Group', 'US Department of Energy', 'Nuclear Power Ghana']",21
ea32a7ee69e91ca7ab54db23fca48636c6af9001c92da25832233315039fef5d_2891_2894_claim,ea32a7ee69e91ca7ab54db23fca48636c6af9001c92da25832233315039fef5d_2891_2894,https://www.neimagazine.com/news/ghana-secures-nuscale-smr-agreement,Ghana secures NuScale SMR agreement,Nuclear Engineering International,1725321600000,Ghana has identified two sites to accommodate its first NPP and would identify a vendor country and technology by the end of the year.,[],26
ea32a7ee69e91ca7ab54db23fca48636c6af9001c92da25832233315039fef5d_2895_2898_claim,ea32a7ee69e91ca7ab54db23fca48636c6af9001c92da25832233315039fef5d_2895_2898,https://www.neimagazine.com/news/ghana-secures-nuscale-smr-agreement,Ghana secures NuScale SMR agreement,Nuclear Engineering International,1725321600000,"Ghana aims to deploy SMRs with a total capacity of 1,000 MWe by 2034","['EDF', 'NuScale Power', 'Regnum Technology Group', 'China National Nuclear Corporation (CNNC)', 'Kepco', 'Korea Hydro & Nuclear Power (KHNP)', 'Rosatom', 'CNNC Overseas Limited']",19
ea32a7ee69e91ca7ab54db23fca48636c6af9001c92da25832233315039fef5d_2899_2899_claim,ea32a7ee69e91ca7ab54db23fca48636c6af9001c92da25832233315039fef5d_2899_2899,https://www.neimagazine.com/news/ghana-secures-nuscale-smr-agreement,Ghana secures NuScale SMR agreement,Nuclear Engineering International,1725321600000,Nuclear Power Ghana was established in 2018 as the Owner/Operator of Ghana’s first proposed NPP.,['Nuclear Power Ghana'],21
2cb07216c70d3268734a2e7d524dcf5a6ae2ced4f2ed1f6bbe6ad321b31d43af_2957_2965_claim,2cb07216c70d3268734a2e7d524dcf5a6ae2ced4f2ed1f6bbe6ad321b31d43af_2957_2965,https://www.neimagazine.com/news/switzerland-to-lift-nuclear-power-ban,Switzerland to lift nuclear power ban,Nuclear Engineering International,1725408000000,"The Swiss government has considered a more flexible approach to energy policy that could include the use of new nuclear power plants, including possibly Small Modular Reactors (SMRs), to address climate targets, increasing electricity demand, and geopolitical uncertainties.",[],49
2cb07216c70d3268734a2e7d524dcf5a6ae2ced4f2ed1f6bbe6ad321b31d43af_2966_2968_claim,2cb07216c70d3268734a2e7d524dcf5a6ae2ced4f2ed1f6bbe6ad321b31d43af_2966_2968,https://www.neimagazine.com/news/switzerland-to-lift-nuclear-power-ban,Switzerland to lift nuclear power ban,Nuclear Engineering International,1725408000000,"Lifting the new building ban for nuclear power plants does not require a constitutional change, an adjustment at the legal level is sufficient",,24
2cb07216c70d3268734a2e7d524dcf5a6ae2ced4f2ed1f6bbe6ad321b31d43af_2969_2972_claim,2cb07216c70d3268734a2e7d524dcf5a6ae2ced4f2ed1f6bbe6ad321b31d43af_2969_2972,https://www.neimagazine.com/news/switzerland-to-lift-nuclear-power-ban,Switzerland to lift nuclear power ban,Nuclear Engineering International,1725408000000,The Swiss Nuclear Forum emphasizes the need to simplify the approval process and legal certainty during the project planning and construction phase in order to enable new construction projects in Switzerland,,31
2cb07216c70d3268734a2e7d524dcf5a6ae2ced4f2ed1f6bbe6ad321b31d43af_2973_2980_claim,2cb07216c70d3268734a2e7d524dcf5a6ae2ced4f2ed1f6bbe6ad321b31d43af_2973_2980,https://www.neimagazine.com/news/switzerland-to-lift-nuclear-power-ban,Switzerland to lift nuclear power ban,Nuclear Engineering International,1725408000000,SMRs could provide an alternative to gas-fired power plants in the long term,,17
2cb07216c70d3268734a2e7d524dcf5a6ae2ced4f2ed1f6bbe6ad321b31d43af_2981_2984_claim,2cb07216c70d3268734a2e7d524dcf5a6ae2ced4f2ed1f6bbe6ad321b31d43af_2981_2984,https://www.neimagazine.com/news/switzerland-to-lift-nuclear-power-ban,Switzerland to lift nuclear power ban,Nuclear Engineering International,1725408000000,Experts believe that small modular reactors could achieve a breakthrough in the next ten years.,,16
2cb07216c70d3268734a2e7d524dcf5a6ae2ced4f2ed1f6bbe6ad321b31d43af_2985_2985_claim,2cb07216c70d3268734a2e7d524dcf5a6ae2ced4f2ed1f6bbe6ad321b31d43af_2985_2985,https://www.neimagazine.com/news/switzerland-to-lift-nuclear-power-ban,Switzerland to lift nuclear power ban,Nuclear Engineering International,1725408000000,"Commercial operations of Small Modular Reactors could begin by the middle of the 2040s, with supply chain improvements and streamlined regulations.",,27
24100c1c103e072bcf7a8fc1ca9cd576a3a16155b4ce688dc6e479a381826779_2986_2993_claim,24100c1c103e072bcf7a8fc1ca9cd576a3a16155b4ce688dc6e479a381826779_2986_2993,https://www.neimagazine.com/news/slovenia-favours-large-reactors-for-jek2,Slovenia favours large reactors for JEK2,Nuclear Engineering International,1725408000000,SMRs will need at least 20 years to establish serial production and supply chains to compensate for economies of scale.,[],22
4b2a354bb2c05251e6dbe872d63102a75effc36263bfd784fd6933e595e942f8_3006_3014_claim,4b2a354bb2c05251e6dbe872d63102a75effc36263bfd784fd6933e595e942f8_3006_3014,https://www.neimagazine.com/news/north-anna-approved-to-operate-until-2060,North Anna approved to operate until 2060,Nuclear Engineering International,1725408000000,Dominion Energy Virginia plans to develop a small modular reactor (SMR) at North Anna.,['Dominion Energy Virginia'],19
4b2a354bb2c05251e6dbe872d63102a75effc36263bfd784fd6933e595e942f8_3015_3018_claim,4b2a354bb2c05251e6dbe872d63102a75effc36263bfd784fd6933e595e942f8_3015_3018,https://www.neimagazine.com/news/north-anna-approved-to-operate-until-2060,North Anna approved to operate until 2060,Nuclear Engineering International,1725408000000,Seven applications for subsequent licence renewal are currently under review.,"['Dominion Energy', 'Virginia Electric and Power Co']",12
772b661a32300d9430721174ed3c0f6009e45ab4dab6f611ac4f99932c2c777b_3103_3107_claim,772b661a32300d9430721174ed3c0f6009e45ab4dab6f611ac4f99932c2c777b_3103_3107,https://www.neimagazine.com/news/dominion-energy-to-consider-developing-smrs-at-north-anna-npp,Dominion explores SMR development at North Anna,Nuclear Engineering International,1721174400000,"Dominion Energy is considering developing an SMR at the North Anna Power Station in Louisa County, Virginia, as part of an 'all-of-the-above' approach to energy future.",['Dominion Energy'],40
772b661a32300d9430721174ed3c0f6009e45ab4dab6f611ac4f99932c2c777b_3108_3111_claim,772b661a32300d9430721174ed3c0f6009e45ab4dab6f611ac4f99932c2c777b_3108_3111,https://www.neimagazine.com/news/dominion-energy-to-consider-developing-smrs-at-north-anna-npp,Dominion explores SMR development at North Anna,Nuclear Engineering International,1721174400000,Dominion expects data centre capacity in its Virginia territory to increase from 2.7 GWe in 2022 to approximately 10 GWe in 2035.,['Dominion'],31
772b661a32300d9430721174ed3c0f6009e45ab4dab6f611ac4f99932c2c777b_3112_3114_claim,772b661a32300d9430721174ed3c0f6009e45ab4dab6f611ac4f99932c2c777b_3112_3114,https://www.neimagazine.com/news/dominion-energy-to-consider-developing-smrs-at-north-anna-npp,Dominion explores SMR development at North Anna,Nuclear Engineering International,1721174400000,Dominion applied to the NRC in 2020 to renew its operating licences for North Anna 1&2.,"['Dominion', 'NRC']",23
bd3a519cc444839f4376bbf8e3c2ba7b2ad2133155f992bc95abb1b017fe42d9_3124_3126_claim,bd3a519cc444839f4376bbf8e3c2ba7b2ad2133155f992bc95abb1b017fe42d9_3124_3126,https://www.neimagazine.com/news/italian-firms-partner-for-smr-development,Italian firms partner for SMR development,Nuclear Engineering International,1725840000000,"Ansaldo Nucleare said SMRs will, in the coming years, be a crucial tool for generating cheap energy which is dispatchable and decarbonised.","['Webuild', 'Ansaldo Nucleare', 'Ansaldo Energia']",32
1dde1de36fdd5824ccac134004e81c6f698e5a3ff623370997363044784ceea6_3127_3134_claim,1dde1de36fdd5824ccac134004e81c6f698e5a3ff623370997363044784ceea6_3127_3134,https://www.neimagazine.com/news/regulators-review-thorizons-molten-salt-reactor,Regulators to review Thorizon’s molten salt reactor,Nuclear Engineering International,1725580800000,The preparatory review is an important step toward the first deployment of the molten salt reactor.,"['Thorizon', 'ANVS', 'ASN', 'IRSN']",19
1dde1de36fdd5824ccac134004e81c6f698e5a3ff623370997363044784ceea6_3135_3140_claim,1dde1de36fdd5824ccac134004e81c6f698e5a3ff623370997363044784ceea6_3135_3140,https://www.neimagazine.com/news/regulators-review-thorizons-molten-salt-reactor,Regulators to review Thorizon’s molten salt reactor,Nuclear Engineering International,1725580800000,The core of a molten salt reactor is composed of a set of cartridges that is replaced every 5-10 years.,"['Thorizon', 'Orano']",26
1dde1de36fdd5824ccac134004e81c6f698e5a3ff623370997363044784ceea6_3141_3141_claim,1dde1de36fdd5824ccac134004e81c6f698e5a3ff623370997363044784ceea6_3141_3141,https://www.neimagazine.com/news/regulators-review-thorizons-molten-salt-reactor,Regulators to review Thorizon’s molten salt reactor,Nuclear Engineering International,1725580800000,Thorizon One plans to deploy the first molten salt reactor in Europe by 2032.,"['Thorizon One', 'ITER', 'Pallas', 'Thorizon']",19
3d1a66559737983b08409fa42206e968efa9fd266538128820e9366d23d5f235_3247_3257_claim,3d1a66559737983b08409fa42206e968efa9fd266538128820e9366d23d5f235_3247_3257,https://www.neimagazine.com/news/reactor-internals-installation-begins-at-chinas-smr,Reactor internals installation begins at China’s SMR,Nuclear Engineering International,1725926400000,"China National Nuclear Corporation (CNNC) began development of the Linglong One SMR in 2010, and it was the first SMR project to pass an independent review by International Atomic Energy Agency experts in 2016.",['China National Nuclear Corporation (CNNC)'],42
3d1a66559737983b08409fa42206e968efa9fd266538128820e9366d23d5f235_3258_3258_claim,3d1a66559737983b08409fa42206e968efa9fd266538128820e9366d23d5f235_3258_3258,https://www.neimagazine.com/news/reactor-internals-installation-begins-at-chinas-smr,Reactor internals installation begins at China’s SMR,Nuclear Engineering International,1725926400000,"China National Nuclear Power (a subsidiary of CNNC) is the owner-operator of the ACP100, a joint venture of three major companies.","['China National Nuclear Power', 'China Institute of Nuclear Energy', 'China Nuclear Power Engineering Group']",32
83d209a736145b3676f07c2975c0bd13743dd29b549f85aa6ed9c0fa3ab6f362_3307_3312_claim,83d209a736145b3676f07c2975c0bd13743dd29b549f85aa6ed9c0fa3ab6f362_3307_3312,https://www.neimagazine.com/news/saskpower-launches-subsidiary-for-smrs,SaskPower launches subsidiary for SMRs,Nuclear Engineering International,1725926400000,SaskPower needs to build a nuclear information management system and establish a strong nuclear safety culture to become a licensed nuclear operator.,['SaskPower'],25
aac8782662f3681ba509bb8339edbb2129b19a43c0d4f5ade1d62a219e558b32_3366_3369_claim,aac8782662f3681ba509bb8339edbb2129b19a43c0d4f5ade1d62a219e558b32_3366_3369,https://www.neimagazine.com/news/daewoo-expands-nuclear-division,Daewoo expands nuclear division,Nuclear Engineering International,1726012800000,Daewoo E&C has set up a new SMR Team to explore new growth opportunities.,['Daewoo E&C'],20
b3f472b54821f3c014d95b3240cb8371d3f0090b40a95c279088498fc3ff5dd4_3378_3383_claim,b3f472b54821f3c014d95b3240cb8371d3f0090b40a95c279088498fc3ff5dd4_3378_3383,https://www.neimagazine.com/news/helsinki-nuclear-plant-planned-for-2035,Helsinki nuclear plant planned for 2035,Nuclear Engineering International,1726012800000,"Helen already has a letter of intent with domestic small modular reactor (SMR) developer Steady Energy, but according to Sirka, the company is considering all possible SMR suppliers.","['Helen', 'Steady Energy']",37
b3f472b54821f3c014d95b3240cb8371d3f0090b40a95c279088498fc3ff5dd4_3384_3386_claim,b3f472b54821f3c014d95b3240cb8371d3f0090b40a95c279088498fc3ff5dd4_3384_3386,https://www.neimagazine.com/news/helsinki-nuclear-plant-planned-for-2035,Helsinki nuclear plant planned for 2035,Nuclear Engineering International,1726012800000,Steady Energy aims to build the world’s first district heating plant based on its LDR-50 small modular reactor (SMR) by 2030.,"['Steady Energy', 'VTT Technical Research Centre of Finland']",31
7d6d2018e9ff69d37cd9ae26c30fa3ae8f5494e981eee4dfdb667c67e3b14659_3398_3404_claim,7d6d2018e9ff69d37cd9ae26c30fa3ae8f5494e981eee4dfdb667c67e3b14659_3398_3404,https://www.neimagazine.com/news/partnership-to-study-offshore-nuclear,Partnership to study offshore nuclear,Nuclear Engineering International,1726012800000,Saipem intends to evaluate the potential application of the new generation of small modular reactors (SMRs) for offshore plants.,"['Saipem', 'newcleo']",26
f6c2bea89ceef7f9f2e1ddcac83d862547019c9c6690acbced215a3660abfb55_3408_3414_claim,f6c2bea89ceef7f9f2e1ddcac83d862547019c9c6690acbced215a3660abfb55_3408_3414,https://www.neimagazine.com/news/geh-signs-mous-for-uk-smrs,GEH signs MOUs for UK SMRs,Nuclear Engineering International,1726099200000,Construction at Darlington is expected to start in 2025 aiming for commercial operation by the end of 2029.,"['GE Hitachi Nuclear Energy', 'Aecon', 'AtkinsRéalis', 'Jacobs', ""Laing O'Rourke"", 'Sheffield Forgemasters', 'GE Vernova']",22
f6c2bea89ceef7f9f2e1ddcac83d862547019c9c6690acbced215a3660abfb55_3415_3418_claim,f6c2bea89ceef7f9f2e1ddcac83d862547019c9c6690acbced215a3660abfb55_3415_3418,https://www.neimagazine.com/news/geh-signs-mous-for-uk-smrs,GEH signs MOUs for UK SMRs,Nuclear Engineering International,1726099200000,GEH's BWRX-300 SMR technology is planned for deployment in Canada and is being developed to be reliably delivered to the UK market.,"['GEH', 'Aecon', 'AtkinsRéalis', 'Jacobs']",30
f6c2bea89ceef7f9f2e1ddcac83d862547019c9c6690acbced215a3660abfb55_3419_3420_claim,f6c2bea89ceef7f9f2e1ddcac83d862547019c9c6690acbced215a3660abfb55_3419_3420,https://www.neimagazine.com/news/geh-signs-mous-for-uk-smrs,GEH signs MOUs for UK SMRs,Nuclear Engineering International,1726099200000,GEH has entered the Generic Design Assessment (GDA) process for its BWRX-300 Small Modular Reactor.,"[""Laing O'Rourke"", 'GEH']",23
a45ae8e9ecd6794fe746a6260727d7f6feb8168488f9d880a06346825ced447c_3469_3476_claim,a45ae8e9ecd6794fe746a6260727d7f6feb8168488f9d880a06346825ced447c_3469_3476,https://www.neimagazine.com/news/study-to-explore-smrs-for-renewable-materials,SMR biofuels production study announced,Nuclear Engineering International,1725926400000,Blykalla has announced its participation in a new project focused on integrating small modular reactors (SMRs) with thermochemical processes to produce renewable fuels.,"['Blykalla', 'RISE Research Institutes of Sweden', 'KTH Royal Institute of Technology', 'Envigas', 'SSAB']",31
a45ae8e9ecd6794fe746a6260727d7f6feb8168488f9d880a06346825ced447c_3477_3478_claim,a45ae8e9ecd6794fe746a6260727d7f6feb8168488f9d880a06346825ced447c_3477_3478,https://www.neimagazine.com/news/study-to-explore-smrs-for-renewable-materials,SMR biofuels production study announced,Nuclear Engineering International,1725926400000,Blykalla aims to have its first SEALER-55 reactor in operation by 2030.,"['Blykalla', 'KTH']",20
70d7ac7c887ee67e0df4d0fa0c66f7666102e81d2082e478c8cd95e29042ce4a_3484_3487_claim,70d7ac7c887ee67e0df4d0fa0c66f7666102e81d2082e478c8cd95e29042ce4a_3484_3487,https://www.neimagazine.com/news/uzbekistan-begins-small-nuclear-plant-project,Uzbekistan begins small nuclear plant project,Nuclear Engineering International,1726099200000,The 55 MWe (190 MWt) reactors have a service life of 60 years.,"['Atomstroyexport', 'Rosatom']",18
70d7ac7c887ee67e0df4d0fa0c66f7666102e81d2082e478c8cd95e29042ce4a_3488_3490_claim,70d7ac7c887ee67e0df4d0fa0c66f7666102e81d2082e478c8cd95e29042ce4a_3488_3490,https://www.neimagazine.com/news/uzbekistan-begins-small-nuclear-plant-project,Uzbekistan begins small nuclear plant project,Nuclear Engineering International,1726099200000,"The establishment of a camp for the construction workers on the ASMM project began in August, which will enable the start of work on the Small Modular Reactors (SMRs) according to the schedule","['Rosatom', 'Uzatom']",38
